Job ID,Client ID,Client Email,Client First Name,Client Last Name,Cleaner ID,Cleaner Email,Cleaner First Name,Cleaner Last Name,Property ID,Property Type,Property Size (sqft),Latitude,Longitude,Address,City,Scheduled Date,Start Time,End Time,Client Budget,Services Description,Winning Bid Amount,Bid Estimated Duration (hrs),Total Bids Received,Job Status,Review Overall Rating,Review Comment,Job Created At,Job Completed At
2510,1616,client_296@synthetic.test,Client296,Test,1172,cleaner_52@synthetic.test,Cleaner52,TestPremium,619,apartment,413,38.1137459,23.75470367,"97 Synthetic St, Athens",Athens,2025-10-30,09:00,,94.0,Need thorough cleaning of 413sqft apartment,25.0,3.0,8,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:32,2025-11-08 17:27:32
2511,1730,client_410@synthetic.test,Client410,Test,1317,cleaner_197@synthetic.test,Cleaner197,TestAverage,772,office,2357,37.843391,23.59659968,"111 Synthetic St, Athens",Athens,2025-02-11,14:00,,97.0,Regular cleaning service needed for 2357sqft space,155.0,6.0,5,completed,8,"Quality work, would use again.",2025-11-08 17:27:32,2025-11-08 17:27:32
2512,1398,client_78@synthetic.test,Client78,Test,1172,cleaner_52@synthetic.test,Cleaner52,TestPremium,330,house,2933,38.06809221,23.85913095,"192 Synthetic St, Athens",Athens,2025-04-04,13:00,,136.0,Deep cleaning required for house in Athens,545.0,6.0,4,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:32,2025-11-08 17:27:32
2513,1503,client_183@synthetic.test,Client183,Test,1250,cleaner_130@synthetic.test,Cleaner130,TestBudget,468,apartment,1096,38.07350758,23.84898674,"40 Synthetic St, Athens",Athens,2025-07-23,15:00,,38.0,Regular cleaning service needed for 1096sqft space,50.0,6.0,4,completed,5,"Average cleaning, met basic expectations.",2025-11-08 17:27:32,2025-11-08 17:27:32
2514,1418,client_98@synthetic.test,Client98,Test,1181,cleaner_61@synthetic.test,Cleaner61,TestBudget,358,house,2421,37.83832031,23.81581712,"150 Synthetic St, Athens",Athens,2025-05-30,08:00,,186.0,Regular cleaning service needed for 2421sqft space,165.0,5.0,7,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:32,2025-11-08 17:27:32
2515,1748,client_428@synthetic.test,Client428,Test,1318,cleaner_198@synthetic.test,Cleaner198,TestBudget,795,apartment,686,37.93890114,23.66286065,"184 Synthetic St, Athens",Athens,2025-09-10,15:00,,53.0,Regular cleaning service needed for 686sqft space,15.0,3.0,7,completed,5,"Average cleaning, met basic expectations.",2025-11-08 17:27:32,2025-11-08 17:27:32
2516,1606,client_286@synthetic.test,Client286,Test,1161,cleaner_41@synthetic.test,Cleaner41,TestAverage,606,house,902,37.99575998,23.62627928,"78 Synthetic St, Athens",Athens,2025-05-30,09:00,,89.0,Deep cleaning required for house in Athens,45.0,5.0,3,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:32,2025-11-08 17:27:32
2517,1802,client_482@synthetic.test,Client482,Test,1199,cleaner_79@synthetic.test,Cleaner79,TestExperienced,872,house,1640,38.05417585,23.86327647,"85 Synthetic St, Athens",Athens,2025-07-21,15:00,,126.0,Deep cleaning required for house in Athens,200.0,6.0,3,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:32,2025-11-08 17:27:32
2518,1789,client_469@synthetic.test,Client469,Test,1229,cleaner_109@synthetic.test,Cleaner109,TestAverage,850,apartment,862,37.95135767,23.67791174,"147 Synthetic St, Athens",Athens,2025-02-26,08:00,,47.0,Deep cleaning required for apartment in Athens,50.0,3.0,6,completed,7,"Quality work, would use again.",2025-11-08 17:27:32,2025-11-08 17:27:32
2519,1719,client_399@synthetic.test,Client399,Test,1192,cleaner_72@synthetic.test,Cleaner72,TestExperienced,758,office,2063,37.87734626,23.65003407,"161 Synthetic St, Athens",Athens,2025-01-02,10:00,,44.0,Deep cleaning required for office in Athens,240.0,6.0,6,completed,8,"Quality work, would use again.",2025-11-08 17:27:32,2025-11-08 17:27:32
2520,1452,client_132@synthetic.test,Client132,Test,1288,cleaner_168@synthetic.test,Cleaner168,TestExperienced,399,apartment,1302,38.13009558,23.7623663,"114 Synthetic St, Athens",Athens,2025-02-10,16:00,,113.0,Need thorough cleaning of 1302sqft apartment,100.0,3.0,4,completed,8,"Quality work, would use again.",2025-11-08 17:27:32,2025-11-08 17:27:32
2521,1803,client_483@synthetic.test,Client483,Test,1192,cleaner_72@synthetic.test,Cleaner72,TestExperienced,873,apartment,635,37.94264514,23.59961935,"8 Synthetic St, Athens",Athens,2024-12-31,13:00,,38.0,Need thorough cleaning of 635sqft apartment,40.0,4.0,8,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:32,2025-11-08 17:27:32
2522,1393,client_73@synthetic.test,Client73,Test,1198,cleaner_78@synthetic.test,Cleaner78,TestAverage,323,office,1288,37.88280256,23.6421402,"66 Synthetic St, Athens",Athens,2025-02-02,10:00,,123.0,Need thorough cleaning of 1288sqft office,75.0,5.0,3,completed,8,"Quality work, would use again.",2025-11-08 17:27:32,2025-11-08 17:27:32
2523,1727,client_407@synthetic.test,Client407,Test,1319,cleaner_199@synthetic.test,Cleaner199,TestPremium,768,office,4369,38.04721556,23.86544101,"173 Synthetic St, Athens",Athens,2025-09-22,15:00,,63.0,Deep cleaning required for office in Athens,835.0,7.0,6,completed,10,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:32,2025-11-08 17:27:33
2524,1396,client_76@synthetic.test,Client76,Test,1219,cleaner_99@synthetic.test,Cleaner99,TestAverage,327,house,2181,38.01789913,23.71662562,"38 Synthetic St, Athens",Athens,2024-12-10,15:00,,181.0,Deep cleaning required for house in Athens,210.0,5.0,4,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:33,2025-11-08 17:27:33
2525,1729,client_409@synthetic.test,Client409,Test,1181,cleaner_61@synthetic.test,Cleaner61,TestBudget,771,office,1799,37.8479148,23.58293918,"67 Synthetic St, Athens",Athens,2024-12-17,10:00,,94.0,Regular cleaning service needed for 1799sqft space,85.0,5.0,8,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:33,2025-11-08 17:27:33
2526,1493,client_173@synthetic.test,Client173,Test,1244,cleaner_124@synthetic.test,Cleaner124,TestPremium,456,office,2239,38.1334961,23.70171234,"86 Synthetic St, Athens",Athens,2025-01-19,08:00,,78.0,Need thorough cleaning of 2239sqft office,355.0,7.0,3,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:33,2025-11-08 17:27:33
2527,1625,client_305@synthetic.test,Client305,Test,1186,cleaner_66@synthetic.test,Cleaner66,TestAverage,632,house,2284,38.0818466,23.78299015,"78 Synthetic St, Athens",Athens,2024-12-13,12:00,,105.0,Need thorough cleaning of 2284sqft house,205.0,8.0,8,completed,7,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2528,1523,client_203@synthetic.test,Client203,Test,1308,cleaner_188@synthetic.test,Cleaner188,TestExperienced,492,apartment,1070,38.01327775,23.7831526,"153 Synthetic St, Athens",Athens,2025-10-17,13:00,,197.0,Need thorough cleaning of 1070sqft apartment,70.0,4.0,7,completed,7,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2529,1605,client_285@synthetic.test,Client285,Test,1152,cleaner_32@synthetic.test,Cleaner32,TestAverage,604,apartment,933,37.84614544,23.67248775,"33 Synthetic St, Athens",Athens,2025-02-04,16:00,,139.0,Need thorough cleaning of 933sqft apartment,55.0,4.0,4,completed,8,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2530,1631,client_311@synthetic.test,Client311,Test,1242,cleaner_122@synthetic.test,Cleaner122,TestExperienced,640,apartment,559,37.87286548,23.60108149,"177 Synthetic St, Athens",Athens,2025-03-03,13:00,,163.0,Need thorough cleaning of 559sqft apartment,30.0,2.0,6,completed,7,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2531,1481,client_161@synthetic.test,Client161,Test,1277,cleaner_157@synthetic.test,Cleaner157,TestAverage,442,house,823,37.83746233,23.72678828,"128 Synthetic St, Athens",Athens,2025-09-19,15:00,,34.0,Need thorough cleaning of 823sqft house,50.0,5.0,3,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:33,2025-11-08 17:27:33
2532,1578,client_258@synthetic.test,Client258,Test,1227,cleaner_107@synthetic.test,Cleaner107,TestBudget,569,office,3171,38.03685576,23.67520549,"200 Synthetic St, Athens",Athens,2025-10-02,08:00,,131.0,Deep cleaning required for office in Athens,220.0,5.0,3,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:33,2025-11-08 17:27:33
2533,1664,client_344@synthetic.test,Client344,Test,1169,cleaner_49@synthetic.test,Cleaner49,TestExperienced,683,house,1539,37.90917944,23.73211077,"172 Synthetic St, Athens",Athens,2025-02-05,08:00,,167.0,Need thorough cleaning of 1539sqft house,175.0,8.0,6,completed,9,Outstanding work. Will definitely hire again!,2025-11-08 17:27:33,2025-11-08 17:27:33
2534,1437,client_117@synthetic.test,Client117,Test,1239,cleaner_119@synthetic.test,Cleaner119,TestAverage,380,house,2124,38.0872562,23.70120299,"163 Synthetic St, Athens",Athens,2024-11-20,09:00,,91.0,Need thorough cleaning of 2124sqft house,180.0,5.0,8,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:33,2025-11-08 17:27:33
2535,1707,client_387@synthetic.test,Client387,Test,1123,cleaner_3@synthetic.test,Cleaner3,TestAverage,740,house,884,37.88720324,23.86701479,"103 Synthetic St, Athens",Athens,2025-09-30,12:00,,133.0,Deep cleaning required for house in Athens,45.0,4.0,4,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2536,1721,client_401@synthetic.test,Client401,Test,1221,cleaner_101@synthetic.test,Cleaner101,TestPremium,760,house,1793,38.12296006,23.71894676,"116 Synthetic St, Athens",Athens,2025-10-28,08:00,,151.0,Regular cleaning service needed for 1793sqft space,305.0,6.0,8,completed,10,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:33,2025-11-08 17:27:33
2537,1607,client_287@synthetic.test,Client287,Test,1152,cleaner_32@synthetic.test,Cleaner32,TestAverage,607,house,817,38.06435545,23.86183672,"82 Synthetic St, Athens",Athens,2025-06-08,15:00,,73.0,Deep cleaning required for house in Athens,55.0,5.0,6,completed,8,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2538,1449,client_129@synthetic.test,Client129,Test,1144,cleaner_24@synthetic.test,Cleaner24,TestAverage,396,house,1808,37.95239564,23.7488992,"144 Synthetic St, Athens",Athens,2025-01-09,15:00,,178.0,Regular cleaning service needed for 1808sqft space,165.0,7.0,4,completed,7,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2539,1551,client_231@synthetic.test,Client231,Test,1172,cleaner_52@synthetic.test,Cleaner52,TestPremium,535,apartment,694,38.01689057,23.63103265,"126 Synthetic St, Athens",Athens,2025-01-08,09:00,,176.0,Regular cleaning service needed for 694sqft space,55.0,1.0,8,completed,10,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:33,2025-11-08 17:27:33
2540,1416,client_96@synthetic.test,Client96,Test,1133,cleaner_13@synthetic.test,Cleaner13,TestExperienced,354,apartment,826,37.89355396,23.79809683,"25 Synthetic St, Athens",Athens,2025-03-31,10:00,,181.0,Need thorough cleaning of 826sqft apartment,60.0,4.0,6,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:33,2025-11-08 17:27:33
2541,1464,client_144@synthetic.test,Client144,Test,1259,cleaner_139@synthetic.test,Cleaner139,TestBudget,416,apartment,682,38.02954179,23.75180921,"176 Synthetic St, Athens",Athens,2024-11-12,09:00,,59.0,Need thorough cleaning of 682sqft apartment,15.0,4.0,7,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2542,1646,client_326@synthetic.test,Client326,Test,1164,cleaner_44@synthetic.test,Cleaner44,TestExperienced,659,office,2553,37.91746719,23.80789987,"28 Synthetic St, Athens",Athens,2025-06-04,15:00,,39.0,Need thorough cleaning of 2553sqft office,300.0,6.0,6,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:33,2025-11-08 17:27:33
2544,1489,client_169@synthetic.test,Client169,Test,1255,cleaner_135@synthetic.test,Cleaner135,TestBudget,451,apartment,579,38.01741612,23.61029067,"187 Synthetic St, Athens",Athens,2025-08-01,16:00,,117.0,Need thorough cleaning of 579sqft apartment,20.0,4.0,6,completed,5,"Average cleaning, met basic expectations.",2025-11-08 17:27:33,2025-11-08 17:27:33
2546,1404,client_84@synthetic.test,Client84,Test,1259,cleaner_139@synthetic.test,Cleaner139,TestBudget,340,house,2298,37.99570044,23.81891233,"114 Synthetic St, Athens",Athens,2025-02-14,14:00,,137.0,Deep cleaning required for house in Athens,125.0,8.0,6,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:33,2025-11-08 17:27:33
2547,1623,client_303@synthetic.test,Client303,Test,1261,cleaner_141@synthetic.test,Cleaner141,TestBudget,630,house,2904,37.84841447,23.66499923,"164 Synthetic St, Athens",Athens,2025-05-11,13:00,,55.0,Need thorough cleaning of 2904sqft house,260.0,6.0,3,completed,5,Acceptable service but room for improvement.,2025-11-08 17:27:33,2025-11-08 17:27:33
2548,1399,client_79@synthetic.test,Client79,Test,1265,cleaner_145@synthetic.test,Cleaner145,TestExperienced,333,apartment,453,37.85293772,23.84110729,"141 Synthetic St, Athens",Athens,2025-07-27,08:00,,194.0,Deep cleaning required for apartment in Athens,20.0,2.0,4,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2549,1551,client_231@synthetic.test,Client231,Test,1180,cleaner_60@synthetic.test,Cleaner60,TestExperienced,535,apartment,694,38.01689057,23.63103265,"126 Synthetic St, Athens",Athens,2025-05-12,13:00,,180.0,Deep cleaning required for apartment in Athens,35.0,2.0,4,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2550,1526,client_206@synthetic.test,Client206,Test,1150,cleaner_30@synthetic.test,Cleaner30,TestAverage,499,office,3826,38.01084916,23.76506429,"183 Synthetic St, Athens",Athens,2025-08-31,13:00,,90.0,Regular cleaning service needed for 3826sqft space,380.0,6.0,3,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:33,2025-11-08 17:27:33
2551,1718,client_398@synthetic.test,Client398,Test,1295,cleaner_175@synthetic.test,Cleaner175,TestBudget,757,apartment,454,37.83796278,23.61107375,"5 Synthetic St, Athens",Athens,2025-11-03,10:00,,30.0,Need thorough cleaning of 454sqft apartment,15.0,3.0,7,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2552,1348,client_28@synthetic.test,Client28,Test,1262,cleaner_142@synthetic.test,Cleaner142,TestAverage,267,apartment,557,37.9843511,23.61919049,"43 Synthetic St, Athens",Athens,2024-12-01,08:00,,129.0,Need thorough cleaning of 557sqft apartment,20.0,3.0,6,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2553,1777,client_457@synthetic.test,Client457,Test,1184,cleaner_64@synthetic.test,Cleaner64,TestExperienced,833,office,2641,38.12102515,23.67299118,"175 Synthetic St, Athens",Athens,2024-12-31,10:00,,60.0,Regular cleaning service needed for 2641sqft space,320.0,6.0,3,completed,9,Outstanding work. Will definitely hire again!,2025-11-08 17:27:33,2025-11-08 17:27:33
2554,1453,client_133@synthetic.test,Client133,Test,1244,cleaner_124@synthetic.test,Cleaner124,TestPremium,402,apartment,1364,37.93678141,23.81878423,"79 Synthetic St, Athens",Athens,2025-06-13,14:00,,117.0,Deep cleaning required for apartment in Athens,140.0,6.0,3,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:33,2025-11-08 17:27:33
2556,1452,client_132@synthetic.test,Client132,Test,1250,cleaner_130@synthetic.test,Cleaner130,TestBudget,400,apartment,719,38.11106396,23.64754688,"176 Synthetic St, Athens",Athens,2025-05-25,11:00,,48.0,Regular cleaning service needed for 719sqft space,15.0,4.0,3,completed,5,Acceptable service but room for improvement.,2025-11-08 17:27:33,2025-11-08 17:27:33
2557,1587,client_267@synthetic.test,Client267,Test,1145,cleaner_25@synthetic.test,Cleaner25,TestBudget,579,house,2415,38.05384289,23.7287649,"109 Synthetic St, Athens",Athens,2025-09-03,10:00,,47.0,Need thorough cleaning of 2415sqft house,155.0,6.0,3,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:33,2025-11-08 17:27:33
2558,1579,client_259@synthetic.test,Client259,Test,1292,cleaner_172@synthetic.test,Cleaner172,TestAverage,570,apartment,550,38.05512436,23.83846589,"97 Synthetic St, Athens",Athens,2024-12-13,13:00,,127.0,Deep cleaning required for apartment in Athens,15.0,4.0,8,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2559,1375,client_55@synthetic.test,Client55,Test,1258,cleaner_138@synthetic.test,Cleaner138,TestExperienced,298,office,2765,38.08272944,23.85200269,"90 Synthetic St, Athens",Athens,2025-03-08,11:00,,176.0,Need thorough cleaning of 2765sqft office,460.0,5.0,6,completed,7,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2560,1532,client_212@synthetic.test,Client212,Test,1230,cleaner_110@synthetic.test,Cleaner110,TestBudget,509,office,4917,38.10077464,23.60403391,"121 Synthetic St, Athens",Athens,2025-05-11,13:00,,150.0,Need thorough cleaning of 4917sqft office,285.0,6.0,6,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:33,2025-11-08 17:27:33
2561,1555,client_235@synthetic.test,Client235,Test,1189,cleaner_69@synthetic.test,Cleaner69,TestBudget,540,house,1725,37.95497383,23.79583023,"18 Synthetic St, Athens",Athens,2024-11-10,16:00,,188.0,Regular cleaning service needed for 1725sqft space,100.0,5.0,6,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:33,2025-11-08 17:27:33
2564,1635,client_315@synthetic.test,Client315,Test,1298,cleaner_178@synthetic.test,Cleaner178,TestAverage,645,office,1059,38.06804064,23.76138693,"130 Synthetic St, Athens",Athens,2025-01-25,16:00,,143.0,Need thorough cleaning of 1059sqft office,65.0,6.0,8,completed,7,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2565,1783,client_463@synthetic.test,Client463,Test,1203,cleaner_83@synthetic.test,Cleaner83,TestAverage,841,office,4545,38.02137097,23.82002435,"57 Synthetic St, Athens",Athens,2025-05-07,14:00,,186.0,Need thorough cleaning of 4545sqft office,370.0,7.0,8,completed,7,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2566,1577,client_257@synthetic.test,Client257,Test,1293,cleaner_173@synthetic.test,Cleaner173,TestAverage,568,apartment,1067,38.10232375,23.79392092,"152 Synthetic St, Athens",Athens,2025-05-15,11:00,,131.0,Need thorough cleaning of 1067sqft apartment,50.0,3.0,3,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2568,1345,client_25@synthetic.test,Client25,Test,1233,cleaner_113@synthetic.test,Cleaner113,TestBudget,264,office,4959,38.0238701,23.65954859,"190 Synthetic St, Athens",Athens,2025-09-09,16:00,,31.0,Deep cleaning required for office in Athens,225.0,6.0,7,completed,7,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2569,1338,client_18@synthetic.test,Client18,Test,1140,cleaner_20@synthetic.test,Cleaner20,TestAverage,254,house,1135,37.97989142,23.61014979,"166 Synthetic St, Athens",Athens,2025-08-12,08:00,,173.0,Need thorough cleaning of 1135sqft house,65.0,3.0,7,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:33,2025-11-08 17:27:33
2570,1720,client_400@synthetic.test,Client400,Test,1285,cleaner_165@synthetic.test,Cleaner165,TestBudget,759,house,1424,37.87824969,23.70406377,"30 Synthetic St, Athens",Athens,2025-06-01,11:00,,189.0,Deep cleaning required for house in Athens,50.0,6.0,7,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:33,2025-11-08 17:27:33
2572,1404,client_84@synthetic.test,Client84,Test,1267,cleaner_147@synthetic.test,Cleaner147,TestAverage,340,house,2298,37.99570044,23.81891233,"114 Synthetic St, Athens",Athens,2025-08-17,15:00,,47.0,Deep cleaning required for house in Athens,210.0,8.0,6,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:33,2025-11-08 17:27:33
2573,1727,client_407@synthetic.test,Client407,Test,1137,cleaner_17@synthetic.test,Cleaner17,TestPremium,769,apartment,1388,38.02035271,23.66223716,"192 Synthetic St, Athens",Athens,2025-10-12,12:00,,129.0,Deep cleaning required for apartment in Athens,200.0,4.0,7,completed,10,Outstanding work. Will definitely hire again!,2025-11-08 17:27:33,2025-11-08 17:27:33
2574,1423,client_103@synthetic.test,Client103,Test,1203,cleaner_83@synthetic.test,Cleaner83,TestAverage,366,apartment,1329,37.96861526,23.82332557,"139 Synthetic St, Athens",Athens,2025-01-18,09:00,,80.0,Regular cleaning service needed for 1329sqft space,90.0,5.0,6,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:33,2025-11-08 17:27:33
2575,1650,client_330@synthetic.test,Client330,Test,1294,cleaner_174@synthetic.test,Cleaner174,TestBudget,665,apartment,1321,38.13101347,23.8415377,"31 Synthetic St, Athens",Athens,2024-12-25,16:00,,85.0,Need thorough cleaning of 1321sqft apartment,55.0,4.0,8,completed,5,Got the job done but not exceptional.,2025-11-08 17:27:33,2025-11-08 17:27:33
2576,1490,client_170@synthetic.test,Client170,Test,1190,cleaner_70@synthetic.test,Cleaner70,TestBudget,452,office,3998,38.01523341,23.81395545,"181 Synthetic St, Athens",Athens,2025-02-08,15:00,,38.0,Deep cleaning required for office in Athens,310.0,7.0,5,completed,5,"Average cleaning, met basic expectations.",2025-11-08 17:27:33,2025-11-08 17:27:33
2577,1709,client_389@synthetic.test,Client389,Test,1219,cleaner_99@synthetic.test,Cleaner99,TestAverage,743,apartment,1194,38.08341586,23.73129597,"126 Synthetic St, Athens",Athens,2025-03-01,14:00,,94.0,Need thorough cleaning of 1194sqft apartment,55.0,4.0,7,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:33,2025-11-08 17:27:33
2578,1382,client_62@synthetic.test,Client62,Test,1313,cleaner_193@synthetic.test,Cleaner193,TestBudget,307,office,4587,37.91452274,23.86163543,"175 Synthetic St, Athens",Athens,2025-03-18,13:00,,142.0,Regular cleaning service needed for 4587sqft space,295.0,6.0,7,completed,5,Acceptable service but room for improvement.,2025-11-08 17:27:33,2025-11-08 17:27:33
2579,1628,client_308@synthetic.test,Client308,Test,1316,cleaner_196@synthetic.test,Cleaner196,TestBudget,635,apartment,1489,38.08327207,23.81603202,"144 Synthetic St, Athens",Athens,2025-05-15,10:00,,69.0,Need thorough cleaning of 1489sqft apartment,55.0,4.0,8,completed,5,Got the job done but not exceptional.,2025-11-08 17:27:33,2025-11-08 17:27:33
2580,1541,client_221@synthetic.test,Client221,Test,1194,cleaner_74@synthetic.test,Cleaner74,TestExperienced,522,office,597,37.95082115,23.65628755,"136 Synthetic St, Athens",Athens,2025-07-09,10:00,,51.0,Deep cleaning required for office in Athens,25.0,1.0,8,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2581,1818,client_498@synthetic.test,Client498,Test,1193,cleaner_73@synthetic.test,Cleaner73,TestExperienced,897,office,3756,37.83736722,23.77372731,"195 Synthetic St, Athens",Athens,2025-11-02,11:00,,153.0,Regular cleaning service needed for 3756sqft space,445.0,6.0,6,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2582,1482,client_162@synthetic.test,Client162,Test,1266,cleaner_146@synthetic.test,Cleaner146,TestPremium,443,house,2479,37.90516351,23.7541587,"122 Synthetic St, Athens",Athens,2025-05-10,10:00,,103.0,Regular cleaning service needed for 2479sqft space,505.0,5.0,8,completed,10,Outstanding work. Will definitely hire again!,2025-11-08 17:27:33,2025-11-08 17:27:33
2583,1786,client_466@synthetic.test,Client466,Test,1219,cleaner_99@synthetic.test,Cleaner99,TestAverage,847,office,3146,38.00183479,23.71367784,"110 Synthetic St, Athens",Athens,2025-02-08,16:00,,177.0,Regular cleaning service needed for 3146sqft space,260.0,6.0,8,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2584,1438,client_118@synthetic.test,Client118,Test,1269,cleaner_149@synthetic.test,Cleaner149,TestAverage,381,office,3449,37.99748787,23.69001892,"141 Synthetic St, Athens",Athens,2025-01-11,14:00,,88.0,Deep cleaning required for office in Athens,345.0,7.0,6,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:33,2025-11-08 17:27:33
2585,1635,client_315@synthetic.test,Client315,Test,1222,cleaner_102@synthetic.test,Cleaner102,TestBudget,645,office,1059,38.06804064,23.76138693,"130 Synthetic St, Athens",Athens,2024-11-27,11:00,,160.0,Regular cleaning service needed for 1059sqft space,40.0,5.0,8,completed,5,Acceptable service but room for improvement.,2025-11-08 17:27:33,2025-11-08 17:27:33
2586,1492,client_172@synthetic.test,Client172,Test,1244,cleaner_124@synthetic.test,Cleaner124,TestPremium,454,house,1753,37.98971174,23.76705728,"127 Synthetic St, Athens",Athens,2025-06-23,12:00,,162.0,Deep cleaning required for house in Athens,305.0,5.0,7,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:33,2025-11-08 17:27:33
2587,1534,client_214@synthetic.test,Client214,Test,1317,cleaner_197@synthetic.test,Cleaner197,TestAverage,512,house,1866,37.92056253,23.58809787,"153 Synthetic St, Athens",Athens,2025-03-04,11:00,,45.0,Regular cleaning service needed for 1866sqft space,165.0,7.0,7,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:33,2025-11-08 17:27:33
2589,1751,client_431@synthetic.test,Client431,Test,1220,cleaner_100@synthetic.test,Cleaner100,TestBudget,799,house,2843,38.01027184,23.7331835,"102 Synthetic St, Athens",Athens,2025-09-23,14:00,,111.0,Regular cleaning service needed for 2843sqft space,140.0,8.0,8,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:33,2025-11-08 17:27:33
2590,1376,client_56@synthetic.test,Client56,Test,1302,cleaner_182@synthetic.test,Cleaner182,TestBudget,299,apartment,758,37.9702277,23.69868694,"2 Synthetic St, Athens",Athens,2025-09-07,14:00,,166.0,Deep cleaning required for apartment in Athens,20.0,3.0,7,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2591,1716,client_396@synthetic.test,Client396,Test,1175,cleaner_55@synthetic.test,Cleaner55,TestExperienced,753,apartment,617,37.89712051,23.60096616,"155 Synthetic St, Athens",Athens,2025-01-16,12:00,,40.0,Need thorough cleaning of 617sqft apartment,30.0,4.0,8,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:33,2025-11-08 17:27:33
2592,1508,client_188@synthetic.test,Client188,Test,1294,cleaner_174@synthetic.test,Cleaner174,TestBudget,474,house,1445,38.06563613,23.77883721,"70 Synthetic St, Athens",Athens,2024-12-02,13:00,,131.0,Regular cleaning service needed for 1445sqft space,60.0,6.0,7,completed,7,"Quality work, would use again.",2025-11-08 17:27:33,2025-11-08 17:27:33
2593,1604,client_284@synthetic.test,Client284,Test,1245,cleaner_125@synthetic.test,Cleaner125,TestAverage,602,apartment,773,38.01938907,23.62573696,"138 Synthetic St, Athens",Athens,2025-09-12,15:00,,37.0,Deep cleaning required for apartment in Athens,30.0,2.0,7,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:33,2025-11-08 17:27:33
